"DateTime","ETERNAL","ETERNAL - PE"
"2025-01-21 04:00:00",214.55,312.29
"2025-01-22 04:00:00",216.45,315.06
"2025-01-23 04:00:00",221.95,323.06
"2025-01-24 04:00:00",215.6,313.82
"2025-01-27 04:00:00",206.2,300.14
"2025-01-28 04:00:00",208.2,303.05
"2025-01-29 04:00:00",222.5,323.86
"2025-01-30 04:00:00",218.8,318.48
"2025-01-31 04:00:00",220.35,320.73
"2025-02-01 04:00:00",236.32,343.98
"2025-02-03 04:00:00",238.2,346.71
"2025-02-04 04:00:00",234.54,341.39
"2025-02-05 04:00:00",231.12,336.41
"2025-02-06 04:00:00",229.05,333.4
"2025-02-07 04:00:00",233.9,340.46
"2025-02-10 04:00:00",227.25,330.78
"2025-02-11 04:00:00",215.45,313.6
"2025-02-12 04:00:00",214.7,312.51
"2025-02-13 04:00:00",217.87,317.12
"2025-02-14 04:00:00",215.99,314.39
"2025-02-17 04:00:00",218.53,318.08
"2025-02-18 04:00:00",223.31,325.04
"2025-02-19 04:00:00",234.1,340.75
"2025-02-20 04:00:00",233.93,340.5
"2025-02-21 04:00:00",230.36,335.3
"2025-02-24 04:00:00",222.69,324.14
"2025-02-25 04:00:00",225.63,328.42
"2025-02-27 04:00:00",229.04,333.38
"2025-02-28 04:00:00",222.1,323.28
"2025-03-03 04:00:00",222.14,323.34
"2025-03-04 04:00:00",227.61,331.3
"2025-03-05 04:00:00",227.02,330.44
"2025-03-06 04:00:00",225.43,328.13
"2025-03-07 04:00:00",216.83,315.61
"2025-03-10 04:00:00",211.28,307.53
"2025-03-11 04:00:00",208.07,302.86
"2025-03-12 04:00:00",205.46,299.06
"2025-03-13 04:00:00",201.43,293.19
"2025-03-17 04:00:00",203.69,296.48
"2025-03-18 04:00:00",218.19,317.59
"2025-03-19 04:00:00",223.53,325.36
"2025-03-20 04:00:00",224.47,326.73
"2025-03-21 04:00:00",227.52,331.17
"2025-03-24 04:00:00",222.8,324.3
"2025-03-25 04:00:00",209.81,305.39
"2025-03-26 04:00:00",203.29,295.9
"2025-03-27 04:00:00",206.28,300.25
"2025-03-28 04:00:00",201.7,293.59
"2025-04-01 04:00:00",202.01,294.04
"2025-04-02 04:00:00",212.03,308.62
"2025-04-03 04:00:00",210.9,306.98
"2025-04-04 04:00:00",210.53,306.44
"2025-04-07 04:00:00",209.63,305.13
"2025-04-08 04:00:00",215.19,313.22
"2025-04-09 04:00:00",211.39,307.69
"2025-04-11 04:00:00",217.2,316.15
"2025-04-15 04:00:00",222.23,323.47
"2025-04-16 04:00:00",222.08,323.25
"2025-04-17 04:00:00",231.6,337.11
"2025-04-21 04:00:00",234.24,340.95
"2025-04-22 04:00:00",237.47,345.65
"2025-04-23 04:00:00",239.24,348.23
"2025-04-24 04:00:00",236.38,344.06
"2025-04-25 04:00:00",228.81,333.05
"2025-04-28 04:00:00",227.21,330.72
"2025-04-29 04:00:00",231.11,336.39
"2025-04-30 04:00:00",232.52,338.45
"2025-05-02 04:00:00",234.29,429.03
"2025-05-05 04:00:00",239.9,439.3
"2025-05-06 04:00:00",232.64,426.01
"2025-05-07 04:00:00",236.9,433.81
"2025-05-08 04:00:00",229.81,420.82
"2025-05-09 04:00:00",227.14,415.94
"2025-05-12 04:00:00",239.5,438.57
"2025-05-13 04:00:00",231.65,424.19
"2025-05-14 04:00:00",236.86,433.73
"2025-05-15 04:00:00",242.59,444.23
"2025-05-16 04:00:00",245.76,450.03
"2025-05-19 04:00:00",238.03,435.88
"2025-05-20 04:00:00",228.28,418.02
"2025-05-21 04:00:00",229.97,421.12
"2025-05-22 04:00:00",229.02,419.38
"2025-05-23 04:00:00",237.55,435
"2025-05-26 04:00:00",226.8,415.31
"2025-05-27 04:00:00",224.79,411.63
"2025-05-28 04:00:00",224.18,410.52
"2025-05-29 04:00:00",228.37,418.19
"2025-05-30 04:00:00",238.31,436.39
"2025-06-02 04:00:00",241.2,441.68
"2025-06-03 04:00:00",237.7,435.27
"2025-06-04 04:00:00",245.68,449.89
"2025-06-05 04:00:00",256.56,469.81
"2025-06-06 04:00:00",261.86,479.51
"2025-06-09 04:00:00",256.84,470.32
"2025-06-10 04:00:00",255.68,468.2
"2025-06-11 04:00:00",257.07,470.74
"2025-06-12 04:00:00",251.56,460.65
"2025-06-13 04:00:00",249.08,456.11
"2025-06-16 04:00:00",252.15,461.73
"2025-06-17 04:00:00",247.25,452.76
"2025-06-18 04:00:00",248.41,454.88
"2025-06-19 04:00:00",249.42,456.73
"2025-06-20 04:00:00",253.33,463.89
"2025-06-23 04:00:00",254.64,466.29
"2025-06-24 04:00:00",255.07,467.08
"2025-06-25 04:00:00",258.86,474.02
"2025-06-26 04:00:00",265.18,485.59
"2025-06-27 04:00:00",261.86,479.51
"2025-06-30 04:00:00",264.15,483.71
"2025-07-01 04:00:00",261,477.94
"2025-07-02 04:00:00",259.75,475.65
"2025-07-03 04:00:00",260.85,477.66
"2025-07-04 04:00:00",261.4,478.67
"2025-07-07 04:00:00",258.55,473.45
"2025-07-08 04:00:00",263.5,482.52
"2025-07-09 04:00:00",264.55,484.44
"2025-07-10 04:00:00",262.85,481.33
"2025-07-11 04:00:00",263.35,482.24
"2025-07-14 04:00:00",270.6,495.52
"2025-07-15 04:00:00",266.45,487.92
"2025-07-16 04:00:00",262.35,480.41
"2025-07-17 04:00:00",259.65,475.47
"2025-07-18 04:00:00",257.2,470.98
"2025-07-21 04:00:00",271.7,876.92
"2025-07-22 04:00:00",299.8,967.62
"2025-07-23 04:00:00",302.05,974.88
"2025-07-24 04:00:00",313.15,1010.7
"2025-07-25 04:00:00",310.55,1002.31
"2025-07-28 04:00:00",307.3,991.82
"2025-07-29 04:00:00",306.55,989.4
"2025-07-30 04:00:00",303.45,979.4
"2025-07-31 04:00:00",307.8,993.44
"2025-08-01 04:00:00",304.75,983.59
"2025-08-04 04:00:00",305.25,985.21
"2025-08-05 04:00:00",302.15,975.2
"2025-08-06 04:00:00",298.85,964.55
"2025-08-07 04:00:00",301.75,973.91
"2025-08-08 04:00:00",300.9,971.17
"2025-08-11 04:00:00",309.4,998.6
"2025-08-12 04:00:00",305.9,987.31
"2025-08-13 04:00:00",312.35,1008.12
"2025-08-14 04:00:00",318.4,1027.65
"2025-08-18 04:00:00",314.9,1016.35
"2025-08-19 04:00:00",321.45,1037.49
"2025-08-20 04:00:00",326.55,1053.95
"2025-08-21 04:00:00",321.8,1038.62
"2025-08-22 04:00:00",319.1,1029.91
"2025-08-25 04:00:00",319.25,1030.39
"2025-08-26 04:00:00",317.9,1026.04
"2025-08-28 04:00:00",315.5,1018.29
"2025-08-29 04:00:00",313.95,1013.29
"2025-09-01 04:00:00",321.1,1036.36
"2025-09-02 04:00:00",322.4,1040.56
"2025-09-03 04:00:00",326.1,1052.5
"2025-09-04 04:00:00",326.25,1052.99
"2025-09-05 04:00:00",329.15,1062.35
"2025-09-08 04:00:00",329.65,1063.96
"2025-09-09 04:00:00",325.7,1051.21
"2025-09-10 04:00:00",324.4,1047.01
"2025-09-11 04:00:00",328.1,1058.96
"2025-09-12 04:00:00",321.4,1037.33
"2025-09-15 04:00:00",323.3,1043.46
"2025-09-16 04:00:00",327.3,1056.37
"2025-09-17 04:00:00",328.25,1059.44
"2025-09-18 04:00:00",337.85,1090.43
"2025-09-19 04:00:00",336.55,1086.23
"2025-09-22 04:00:00",341.85,1103.34
"2025-09-23 04:00:00",338.35,1092.04
"2025-09-24 04:00:00",335.8,1083.81
"2025-09-25 04:00:00",332.25,1072.35
"2025-09-26 04:00:00",321,1036.04
"2025-09-29 04:00:00",324.85,1048.47
"2025-09-30 04:00:00",325.5,1050.56
"2025-10-01 04:00:00",329,1061.86
"2025-10-03 04:00:00",328.45,1060.09
"2025-10-06 04:00:00",335.1,1081.55
"2025-10-07 04:00:00",337.85,1090.43
"2025-10-08 04:00:00",341.65,1102.69
"2025-10-09 04:00:00",345.5,1115.12
"2025-10-10 04:00:00",348.3,1124.15
"2025-10-13 04:00:00",348.35,1124.31
"2025-10-14 04:00:00",347.75,1122.38
"2025-10-15 04:00:00",354.35,1143.68
"2025-10-16 04:00:00",347.85,1785.57
"2025-10-17 04:00:00",342.65,1758.88
"2025-10-20 04:00:00",338.15,1735.78
"2025-10-21 04:00:00",338.1,1735.52
"2025-10-23 04:00:00",328.35,1685.47
"2025-10-24 04:00:00",326.6,1676.49
"2025-10-27 04:00:00",333.7,1712.94
"2025-10-28 04:00:00",334.6,1717.56
"2025-10-29 04:00:00",330.45,1696.25
"2025-10-30 04:00:00",329.35,1690.61
"2025-10-31 04:00:00",317.75,1631.06
"2025-11-03 04:00:00",322.6,1655.96
"2025-11-04 04:00:00",313.5,1609.25
"2025-11-06 04:00:00",305.65,1568.95
"2025-11-07 04:00:00",306.1,1571.26
"2025-11-10 04:00:00",301.45,1547.39
"2025-11-11 04:00:00",305.8,1569.72
"2025-11-12 04:00:00",311.2
